ID,DateTimeOfCall,Year,FinYear,Date,HourOfCall,WeekNumber,WeekDay,DayOfWeek,StnGroundName,OperationType,Animal,PumpCount,PumpHours,HourlyCost,IncidentCost,TrueCost,PostcodeDistrict,Borough,BoroughCode,Ward,WardCode,Street,Latitude,Longitude,PropertyType,PropertyCategory,OriginOfCall,Description,Restored
20141118210800,2014-11-18 21:08:00,2014,2014/15,2014-11-18,21,47,2,Tuesday,West Norwood,Other Animal Assistance,Cat,1,1,295,295,295,SW2,Lambeth,E09000022,Streatham Hill East,E05014113,Barcombe Avenue,51.443033,-0.1198904451,Converted Flat/Maisonettes - 3 Or More Storeys,Dwelling,Person,Cat Trapped Behind Cupboard,True
20141119090700,2014-11-19 09:07:00,2014,2014/15,2014-11-19,9,47,3,Wednesday,Chingford,Animal Rescue From Below Ground,Cat,1,1,295,295,295,E4,Waltham Forest,E09000031,Larkswood,E05013894,Larkswood Road,51.6156090864,-0.0125161809,Private Garage ,Non Residential,Person,Cat Trapped In Between Walls,False
20141121232100,2014-11-21 23:21:00,2014,2014/15,2014-11-21,23,47,5,Friday,Stoke Newington,Other Animal Assistance,Dog,1,1,295,295,295,N16,Islington,E09000019,Mildmay,E05013709,St. Jude Street,51.5515858785,-0.0843945816,House - Single Occupancy ,Dwelling,Person,Dogs Mouth Trapped In Cage,True
20141122052800,2014-11-22 05:28:00,2014,2014/15,2014-11-22,5,47,6,Saturday,North Kensington,Other Animal Assistance,Dog,1,1,295,295,295,W10,Kensington And Chelsea,E09000020,St. Helen'S,E05009404,St. Charles Square,51.519238616,-0.2173388571,Converted Flat/Maisonettes - 3 Or More Storeys,Dwelling,Person,Dog Fallen From Balcony,True
20141123115000,2014-11-23 11:50:00,2014,2014/15,2014-11-23,11,47,7,Sunday,Eltham,Other Animal Assistance,Cat,1,1,295,295,295,SE9,Greenwich,E09000011,Eltham Page,E05014077,Elmbrook Gardens,51.4589662037,0.0485738705,Domestic Garden (Vegetation Not Equipment) ,Outdoor,Person,Cat Trapped In Thorn Bushes,False
20141123141800,2014-11-23 14:18:00,2014,2014/15,2014-11-23,14,47,7,Sunday,Forest Hill,Animal Rescue From Water,Dog,1,1,295,295,295,SE6,Lewisham,E09000023,Rushey Green,E05013730,Catford Bridge,51.4445040778,-0.0252504721,River/Canal ,Outdoor,Person,Dog In River,False
20141126130800,2014-11-26 13:08:00,2014,2014/15,2014-11-26,13,48,3,Wednesday,Islington,Other Animal Assistance,Cat,1,1,295,295,295,N1,Islington,E09000019,Mildmay,E05013709,King Henrys Walk,51.5504365121,-0.0877275162666666,Purpose Built Flats/Maisonettes - 4 To 9 Storeys ,Dwelling,Person,Assist Rspca With Cat In Precarious Position,True
20141128120400,2014-11-28 12:04:00,2014,2014/15,2014-11-28,12,48,5,Friday,Kingston,Animal Rescue From Height,Cat,1,1,295,295,295,KT2,Kingston Upon Thames,E09000021,Tudor,E05013946,Tudor Drive,51.4262872409,-0.298354422,Domestic Garden (Vegetation Not Equipment) ,Outdoor,Person,Cat Stuck Up Tree,False
20141128193300,2014-11-28 19:33:00,2014,2014/15,2014-11-28,19,48,5,Friday,Greenwich,Animal Rescue From Height,Cat,1,1,295,295,295,SE10,Greenwich,E09000011,Greenwich Park,E05014081,Devonshire Drive,51.477191023,0.0031488243,House - Single Occupancy ,Dwelling,Person,Cat In Precarious Position,True
20141129131900,2014-11-29 13:19:00,2014,2014/15,2014-11-29,13,48,6,Saturday,Erith,Animal Rescue From Height,Bird,1,1,295,295,295,DA8,Bexley,E09000004,Barnehurst,E05011217,Stuart Mantle Way,51.463789,0.1689825033,House - Single Occupancy ,Dwelling,Person,Bird With Wing Trapped In Wire,True
20141201194900,2014-12-01 19:49:00,2014,2014/15,2014-12-01,19,49,1,Monday,Stanmore,Other Animal Assistance,Cat,1,1,295,295,295,HA3,Harrow,E09000015,Wealdstone North,E05013561,The Meadow Way,51.6029594661,-0.339185,Converted Flat/Maisonette - Up To 2 Storeys ,Dwelling,Person,Injured Cat Trapped Behind Fence,True
20141202180100,2014-12-02 18:01:00,2014,2014/15,2014-12-02,18,49,2,Tuesday,Tottenham,Other Animal Assistance,Dog,1,1,295,295,295,N17,Haringey,E09000014,White Hart Lane,E05013604,Daubeney Gardens,51.605129,-0.087854,House - Single Occupancy ,Dwelling,Person,Dog Trapped  In Room,True
20141204110200,2014-12-04 11:02:00,2014,2014/15,2014-12-04,11,49,4,Thursday,Mill Hill,Other Animal Assistance,Cat,1,1,295,295,295,NW7,Barnet,E09000003,Mill Hill,E05013645,Watford Way,51.626421046,-0.235114,Purpose Built Flats/Maisonettes - Up To 3 Storeys ,Dwelling,Person,Cat Trapped Under Wardrobe,True
20141204150100,2014-12-04 15:01:00,2014,2014/15,2014-12-04,15,49,4,Thursday,Islington,Animal Rescue From Below Ground,Cat,1,1,295,295,295,N1,Islington,E09000019,Canonbury,E05013701,Downham Road,51.542597,-0.095084,Purpose Built Flats/Maisonettes - Up To 3 Storeys ,Dwelling,Person,Small Animal Rescue - Cat Trapped In Basement,True
20141204190600,2014-12-04 19:06:00,2014,2014/15,2014-12-04,19,49,4,Thursday,Soho,Other Animal Assistance,Cat,1,1,295,295,295,W1K,Westminster,E09000033,West End,E05013808,Green Street,51.5146383286,-0.1498649788,Purpose Built Flats/Maisonettes - 4 To 9 Storeys ,Dwelling,Person,Cat Stuck In Gate,True
20141205091600,2014-12-05 09:16:00,2014,2014/15,2014-12-05,9,49,5,Friday,Kentish Town,Animal Rescue From Below Ground,Cat,1,1,295,295,295,NW5,Camden,E09000007,Kentish Town North,E05013663,Leverton Street,51.55387245383334,-0.1381061990166666,Converted Flat/Maisonettes - 3 Or More Storeys,Dwelling,Person,Kitten Trapped Behind Wall In Kitchen,True
20141206142500,2014-12-06 14:25:00,2014,2014/15,2014-12-06,14,49,6,Saturday,North Kensington,Animal Rescue From Height,Bird,1,1,295,295,295,W10,Kensington And Chelsea,E09000020,St. Helen'S,E05009404,Latimer Road,51.519238616,-0.2257914704,Tree Scrub ,Outdoor,Person,Bird Trapped In Tree,False
20141208131400,2014-12-08 13:14:00,2014,2014/15,2014-12-08,13,50,1,Monday,Dagenham,Other Animal Assistance,Bird,1,1,295,295,295,RM9,Barking And Dagenham,E09000002,Parsloes,E05014067,Spurling Road,51.541198,0.1343976512,House - Single Occupancy ,Dwelling,Person,Assist Rspca To Rescue Bird,True
20141208141300,2014-12-08 14:13:00,2014,2014/15,2014-12-08,14,50,1,Monday,Southall,Animal Rescue From Height,Cat,1,1,295,295,295,UB5,Ealing,E09000009,Northolt West End,E05013532,Aspen Lane,51.5311666886,-0.381600795,Animal Harm Outdoors,Outdoor,Person,Assist Rspca With Cat Stuck In Tree,False
20141210114100,2014-12-10 11:41:00,2014,2014/15,2014-12-10,11,50,3,Wednesday,Bethnal Green,Animal Rescue From Below Ground,Cat,1,1,295,295,295,E2,Tower Hamlets,E09000030,St. Peter'S,E05009331,Patriot Square,51.5282788075,-0.0646084311,Purpose Built Flats/Maisonettes - 4 To 9 Storeys ,Dwelling,Person,Cat Trapped,True
20141210115800,2014-12-10 11:58:00,2014,2014/15,2014-12-10,11,50,3,Wednesday,Leyton,Animal Rescue From Below Ground,Cat,1,1,295,295,295,E10,Waltham Forest,E09000031,Grove Green,E05013888,Murchison Road,51.565088,-0.003026,House - Single Occupancy ,Dwelling,Person,Cat Stuck In Pipe,True
20141210171000,2014-12-10 17:10:00,2014,2014/15,2014-12-10,17,50,3,Wednesday,Woodford,Other Animal Assistance,Cat,1,1,295,295,295,IG8,Redbridge,E09000026,Bridge,E05011236,Finchingfield Avenue,51.604451,0.07003494,House - Single Occupancy ,Dwelling,Person,Cat Under Floor Boards,True
20141211121100,2014-12-11 12:11:00,2014,2014/15,2014-12-11,12,50,4,Thursday,Holloway,Animal Rescue From Height,Bird,1,1,295,295,295,N7,Islington,E09000019,Tollington,E05013712,Hornsey Road,51.561493361,-0.1166478769,Petrol Station ,Non Residential,Person,Pidgeon Trapped In Netting,False
20141212094900,2014-12-12 09:49:00,2014,2014/15,2014-12-12,9,50,5,Friday,Hillingdon,Other Animal Assistance,Other Wild Animal,1,1,295,295,295,UB10,Hillingdon,E09000017,Hillingdon West,E05013572,Hillingdon Road,51.5377359349,-0.458457045975,House - Single Occupancy ,Dwelling,Person,Animal Stuck Behind Chimney,True
20141215190000,2014-12-15 19:00:00,2014,2014/15,2014-12-15,19,51,1,Monday,Ealing,Other Animal Assistance,Dog,2,1,295,295,590,W5,Ealing,E09000009,Ealing Broadway,E05013520,Mount Avenue,51.5125005931,-0.3044831294,House - Single Occupancy ,Dwelling,Person,Dog With Head Trapped In Door,True
20141216113100,2014-12-16 11:31:00,2014,2014/15,2014-12-16,11,51,2,Tuesday,Bethnal Green,Animal Rescue From Height,Cat,1,1,295,295,295,E3,Tower Hamlets,E09000030,Bromley North,E05009321,British Street,51.5242286997,-0.0280868941,Woodland/Forest - Broadleaf/Hardwood ,Outdoor,Person,Assist Rspca With Kitten,False
20141217170900,2014-12-17 17:09:00,2014,2014/15,2014-12-17,17,51,3,Wednesday,Heston,Animal Rescue From Height,Bird,1,1,295,295,295,TW3,Hounslow,E09000018,Hounslow Central,E05013620,High Street,51.4692738064,-0.3610286133,Other Retail  ,Non Residential,Person,Assist  Rspca With Pigeon Trapped  Behind Sign,False
20141218112500,2014-12-18 11:25:00,2014,2014/15,2014-12-18,11,51,4,Thursday,Lee Green,Other Animal Assistance,Dog,1,1,295,295,295,SE9,Greenwich,E09000011,Eltham Page,E05014077,Eltham Green Road,51.4583475733,0.0329703488,Private Garden Shed ,Non Residential,Person,Dog Trapped Behind Sunbed,False
20141220083900,2014-12-20 08:39:00,2014,2014/15,2014-12-20,8,51,6,Saturday,Wandsworth,Other Animal Assistance,Bird,1,1,295,295,295,SW18,Wandsworth,E09000032,Southfields,E05014021,Ravensbury Road,51.445339614225,-0.201043735,Converted Flat/Maisonette - Up To 2 Storeys ,Dwelling,Person,Bird Trapped In Chimney,True
20141220102700,2014-12-20 10:27:00,2014,2014/15,2014-12-20,10,51,6,Saturday,Dagenham,Animal Rescue From Below Ground,Cat,1,1,295,295,295,RM8,Barking And Dagenham,E09000002,Becontree,E05014057,Lichfield Road,51.556746,0.126786,House - Single Occupancy ,Dwelling,Person,Kitten Trapped Under Floor Boards,True
20141220230900,2014-12-20 23:09:00,2014,2014/15,2014-12-20,23,51,6,Saturday,Homerton,Animal Rescue From Below Ground,Cat,1,1,295,295,295,E5,Hackney,E09000012,Lea Bridge,E05009380,Lea Bridge Road,51.5610088948,-0.0565001049,Purpose Built Flats/Maisonettes - Up To 3 Storeys ,Dwelling,Person,Cat Fallen Into Basement Area,True
20141221033500,2014-12-21 03:35:00,2014,2014/15,2014-12-21,3,51,7,Sunday,Kentish Town,Other Animal Assistance,Dog,1,1,295,295,295,N19,Islington,E09000019,Junction,E05013707,Foxham Road,51.56265,-0.1371474064,House - Single Occupancy ,Dwelling,Person,Dog Trapped In Mattress Springs,True
20141221125600,2014-12-21 12:56:00,2014,2014/15,2014-12-21,12,51,7,Sunday,Stratford,Animal Rescue From Height,Fox,1,1,295,295,295,E15,Newham,E09000025,Maryland,E05013917,Thorogood Gardens,51.5468985901,0.0085322693,Scrub Land ,Outdoor,Person,Fox With Head Trapped In Bucket On Roof Of Shed,False
20141222191200,2014-12-22 19:12:00,2014,2014/15,2014-12-22,19,52,1,Monday,North Kensington,Animal Rescue From Height,Cat,1,1,295,295,295,NW10,Brent,E09000005,Queens Park,E05013507,Harrow Road,51.5286888833,-0.2174224482,Railings,Outdoor Structure,Person,Cat Trapped Between Walls,False
20141222210100,2014-12-22 21:01:00,2014,2014/15,2014-12-22,21,52,1,Monday,Kingston,Other Animal Assistance,Cat,2,5,295,1475,2950,KT2,Kingston Upon Thames,E09000021,Norbiton,E05013941,Coombe Road,51.41228664,-0.2872841671,Single Shop ,Non Residential,Person,To Assist Rspca With Kitten Trapped Between Fire Escape And Wall,False
20141224140000,2014-12-24 14:00:00,2014,2014/15,2014-12-24,14,52,3,Wednesday,Islington,Other Animal Assistance,Cat,1,1,295,295,295,N1,Islington,E09000019,Laycock,E05013708,College Cross,51.5453708854,-0.1191937,House - Single Occupancy ,Dwelling,Person,Cat Stuck Behind Cooker,True
20141224140100,2014-12-24 14:01:00,2014,2014/15,2014-12-24,14,52,3,Wednesday,Holloway,Other Animal Assistance,Dog,1,1,295,295,295,N4,Hackney,E09000012,Brownswood,E05009367,Queens Drive,51.5636336356,-0.0988274878,Playground/Recreation Area (Not Equipment),Outdoor,Person,Dog With Jaw Trapped In Fence,False
20141224153000,2014-12-24 15:30:00,2014,2014/15,2014-12-24,15,52,3,Wednesday,Poplar,Animal Rescue From Below Ground,Dog,1,1,295,295,295,E3,Tower Hamlets,E09000030,Mile End,E05009327,Southern Grove,51.5237253263,-0.0302421893,Woodland/Forest - Broadleaf/Hardwood ,Outdoor,Person,Dog Trapped In Rabbit Hole,False
20141225172300,2014-12-25 17:23:00,2014,2014/15,2014-12-25,17,52,4,Thursday,Edmonton,Other Animal Assistance,Dog,1,1,295,295,295,N17,Haringey,E09000014,Bruce Castle,E05013587,Meridian Walk,51.6083154829,-0.0739270345,Fence,Outdoor Structure,Person,Dog Trapped In Metal Gate,False
20141226124100,2014-12-26 12:41:00,2014,2014/15,2014-12-26,12,52,5,Friday,Dockhead,Other Animal Assistance,Cat,1,1,295,295,295,SE16,Southwark,E09000028,South Bermondsey,E05011116,Dunlop Place,51.4964462594,-0.0700159076,Purpose Built Flats/Maisonettes - 4 To 9 Storeys ,Dwelling,Person,Cat Trapped Behind Kitchen Unit,True
20141227112700,2014-12-27 11:27:00,2014,2014/15,2014-12-27,11,52,6,Saturday,Old Kent Road,Other Animal Assistance,Dog,1,3,295,885,885,SE5,Southwark,E09000028,Camberwell Green,E05011096,New Church Road,51.4822811165,-0.0891357939,Animal Harm Outdoors,Outdoor,Person,Dog Trapped Under Metal Container,False
20141228175800,2014-12-28 17:58:00,2014,2014/15,2014-12-28,17,52,7,Sunday,Euston,Animal Rescue From Height,Cat,1,1,295,295,295,W1W,Westminster,E09000033,West End,E05013808,New Cavendish Street,51.5205732498,-0.1395408558,"Takeaway, Fast Food ",Non Residential,Person,Cat Trapped In Awning,False
20141229103400,2014-12-29 10:34:00,2014,2014/15,2014-12-29,10,1,1,Monday,Wandsworth,Animal Rescue From Below Ground,Cat,1,1,295,295,295,SW18,Wandsworth,E09000032,Wandle,E05014026,Lydden Grove,51.44627368465999,-0.1864984988999999,Purpose Built Flats/Maisonettes - Up To 3 Storeys ,Dwelling,Person,Assist Rspca With Cat Trapped In Basement,True
20141229135600,2014-12-29 13:56:00,2014,2014/15,2014-12-29,13,1,1,Monday,Sidcup,Animal Rescue From Below Ground,Bird,1,1,295,295,295,BR5,Bromley,E09000006,St. Paul'S Cray,E05014007,Wisley Road,51.3953501633,0.1050462015,House - Single Occupancy ,Dwelling,Person,Animal Trapped Behind Wall,True
20141230193200,2014-12-30 19:32:00,2014,2014/15,2014-12-30,19,1,2,Tuesday,Ruislip,Animal Rescue From Height,Cat,1,2,295,590,590,HA6,Hillingdon,E09000017,Northwood Hills,E05013575,Woodgate Crescent,51.6029509671,-0.4111402938,House - Single Occupancy ,Dwelling,Person,Cat Trapped  In Partition  Wall,True
20150101134500,2015-01-01 13:45:00,2015,2014/15,2015-01-01,13,1,4,Thursday,Twickenham,Animal Rescue From Below Ground,Dog,1,1,295,295,295,KT8,Richmond Upon Thames,E09000027,Hampton,E05013778,Hampton Court Road,51.4091189337,-0.3288434674,Heathland ,Outdoor,Person,Terrier In Burrow,False
20150101212200,2015-01-01 21:22:00,2015,2014/15,2015-01-01,21,1,4,Thursday,Dockhead,Other Animal Assistance,Other Domestic Animal,1,1,295,295,295,SE1,Southwark,E09000028,Chaucer,E05011098,Staple Street,51.4989478998,-0.0876751057,Tree Scrub ,Outdoor,Person,Person Stuck Up Tree,False
20150103104700,2015-01-03 10:47:00,2015,2014/15,2015-01-03,10,1,6,Saturday,Enfield,Other Animal Assistance,Cat,1,1,295,295,295,EN2,Enfield,E09000010,Whitewebbs,E05013695,Lavender Hill,51.6685826271,-0.0819306286,House - Single Occupancy ,Dwelling,Person,Assist Rspca With Kitten In Tree,True
20150104141200,2015-01-04 14:12:00,2015,2014/15,2015-01-04,14,1,7,Sunday,Purley,Other Animal Assistance,Dog,1,2,295,590,590,CR8,Croydon,E09000008,Kenley,E05011469,Godstone Road,51.329302989,-0.1078895018,Hedge,Outdoor,Person,,False
20150106101700,2015-01-06 10:17:00,2015,2014/15,2015-01-06,10,2,2,Tuesday,Willesden,Other Animal Assistance,Bird,1,1,295,295,295,NW2,Brent,E09000005,Willesden Green,E05013517,Villiers Road,51.553575,-0.236308,House - Single Occupancy ,Dwelling,Person,Bird Trapped In Chimney,True
20150106123900,2015-01-06 12:39:00,2015,2014/15,2015-01-06,12,2,2,Tuesday,Stoke Newington,Animal Rescue From Height,Cat,1,1,295,295,295,E5,Hackney,E09000012,Lea Bridge,E05009380,Cleveleys Road,51.5611470194,-0.0541629549,Tree Scrub ,Outdoor,Person,Assist Rspca With Cat Up Tree,False
20150106134000,2015-01-06 13:40:00,2015,2014/15,2015-01-06,13,2,2,Tuesday,Bexley,Other Animal Assistance,Cat,1,1,295,295,295,DA16,Bexley,E09000004,Falconwood & Welling,E05011226,South Gipsy Road,51.4534257433,0.1031441469,House - Single Occupancy ,Dwelling,Person,Cat Trapped In Chimney,True
20150107220600,2015-01-07 22:06:00,2015,2014/15,2015-01-07,22,2,3,Wednesday,Twickenham,Other Animal Assistance,Cat,1,1,295,295,295,TW11,Richmond Upon Thames,E09000027,Teddington,E05013788,Sutherland Grove,51.427625,-0.3323891034,Purpose Built Flats/Maisonettes - Up To 3 Storeys ,Dwelling,Person,Cat Trapped In Washing Machine,True
20150108215700,2015-01-08 21:57:00,2015,2014/15,2015-01-08,21,2,4,Thursday,Addington,Other Animal Assistance,Cat,1,1,295,295,295,CR0,Croydon,E09000008,New Addington North,E05011470,Fieldway,51.351886051,-0.012995,Purpose Built Flats/Maisonettes - 10 Or More Storeys ,Dwelling,Person,Cat Locked In Shed,True
20150109130600,2015-01-09 13:06:00,2015,2014/15,2015-01-09,13,2,5,Friday,Hillingdon,Other Animal Assistance,Dog,1,1,295,295,295,UB8,Hillingdon,E09000017,Colham & Cowley,E05013566,Little London Close,51.5242525847,-0.4475221883,Car ,Road Vehicle,Person,Dog Trapped Under Car,False
20150111140800,2015-01-11 14:08:00,2015,2014/15,2015-01-11,14,2,7,Sunday,Addington,Other Animal Assistance,Dog,1,1,295,295,295,BR4,Bromley,E09000006,Hayes & Coney Hall,E05013998,Chestnut Avenue,51.3564597305,0.0136896582,House - Single Occupancy ,Dwelling,Police,Dog With Paw Stuck Down Plughole,True
20150111161600,2015-01-11 16:16:00,2015,2014/15,2015-01-11,16,2,7,Sunday,Sutton,Animal Rescue From Height,Cat,1,1,295,295,295,KT4,Sutton,E09000029,Worcester Park North,E05013772,Central Road,51.3832521306,-0.2338067954,Purpose Built Flats/Maisonettes - Up To 3 Storeys ,Dwelling,Person,Cat Trapped Behind Advertising Board,True
20150111201900,2015-01-11 20:19:00,2015,2014/15,2015-01-11,20,2,7,Sunday,Addington,Other Animal Assistance,Cat,1,1,295,295,295,CR0,Croydon,E09000008,New Addington South,E05011471,Calley Down Crescent,51.33966062249999,-0.0088218545857142,House - Single Occupancy ,Dwelling,Person,Cat Trapped Behind And Under Sink,True
20150112014900,2015-01-12 01:49:00,2015,2014/15,2015-01-12,1,3,1,Monday,Hammersmith,Other Animal Assistance,Other Domestic Animal,1,1,295,295,295,W12,Hammersmith And Fulham,E09000013,Coningham,E05013737,Goldhawk Road,51.5009813727,-0.2345840446,Other Car Park Structure,Non Residential,Person,Assist Rspca To Gain Entry,False
20150112120700,2015-01-12 12:07:00,2015,2014/15,2015-01-12,12,3,1,Monday,Soho,Animal Rescue From Height,Bird,1,1,295,295,295,WC2N,Westminster,E09000033,St. James'S,E05013806,Trafalgar Square,51.5089985225,-0.1281668496,Art Gallery ,Non Residential,Person,Harris Hawk Impailed On Anti Pigeon Spike,False
20150112125100,2015-01-12 12:51:00,2015,2014/15,2015-01-12,12,3,1,Monday,Edmonton,Other Animal Assistance,Cat,1,1,295,295,295,N9,Enfield,E09000010,Lower Edmonton,E05013685,Bury Street,51.632252187,-0.0645462061,Railway Trackside Vegetation ,Outdoor,Person,Cat On Railway Line,False
20150114142600,2015-01-14 14:26:00,2015,2014/15,2015-01-14,14,3,3,Wednesday,Peckham,Animal Rescue From Height,Cat,1,1,295,295,295,SE15,Southwark,E09000028,Rye Lane,E05011113,Waghorn Street,51.4713349523,-0.068655,House - Single Occupancy ,Dwelling,Person,Kitten In Precarious Position,True
20150115102600,2015-01-15 10:26:00,2015,2014/15,2015-01-15,10,3,4,Thursday,Barking,Other Animal Assistance,Cat,1,1,295,295,295,IG11,Barking And Dagenham,E09000002,Eastbury,E05014060,Lambourne Road,51.535923,0.0903755437,House - Single Occupancy ,Dwelling,Person,Cat With Head Trapped Behind Pipe,True
20150116183900,2015-01-16 18:39:00,2015,2014/15,2015-01-16,18,3,5,Friday,Bromley,Other Animal Assistance,Dog,1,1,295,295,295,BR1,Bromley,E09000006,Bickley & Sundridge,E05013988,Stoneleigh Road,51.3980475343,0.0640070536,Railway Trackside Vegetation ,Outdoor,Person,Dog Trapped Between Two Fences,False
20150117132900,2015-01-17 13:29:00,2015,2014/15,2015-01-17,13,3,6,Saturday,Hammersmith,Animal Rescue From Below Ground,Cat,1,1,295,295,295,W12,Hammersmith And Fulham,E09000013,Shepherd'S Bush Green,E05013748,Uxbridge Road,51.5047414155,-0.2203750164,Single Shop ,Non Residential,Person,Cat Trapped  In The Basement,False
20150118125800,2015-01-18 12:58:00,2015,2014/15,2015-01-18,12,3,7,Sunday,Purley,Other Animal Assistance,Dog,1,1,295,295,295,CR5,Croydon,E09000008,Coulsdon Town,E05011466,Woodplace Lane,51.3008057822,-0.144551503,Animal Harm Outdoors,Outdoor,Person,Dog Trapped Under Decking,False
20150119081900,2015-01-19 08:19:00,2015,2014/15,2015-01-19,8,4,1,Monday,Erith,Other Animal Assistance,Horse,1,2,295,590,590,DA17,Bexley,E09000004,Belvedere,E05011218,St. Thomas Road,51.4960189301,0.1611711923,"Grassland, Pasture, Grazing Etc ",Outdoor,Person,Horse Stuck In A Ditch,False
20150119133600,2015-01-19 13:36:00,2015,2014/15,2015-01-19,13,4,1,Monday,Tooting,Other Animal Assistance,Squirrel,1,1,295,295,295,SW17,Wandsworth,E09000032,Furzedown,E05014013,Freshwater Road,51.4237451061,-0.1546949375,Domestic Garden (Vegetation Not Equipment) ,Outdoor,Person,Squirrel Trapped In Hole,False
20150120040800,2015-01-20 04:08:00,2015,2014/15,2015-01-20,4,4,2,Tuesday,Northolt,Other Animal Assistance,Dog,1,1,295,295,295,HA2,Harrow,E09000015,Roxeth,E05013559,Tregenna Avenue,51.5604677595,-0.3650377563,Railings,Outdoor Structure,Person,Dog With Head Trapped In Fence,False
20150120133200,2015-01-20 13:32:00,2015,2014/15,2015-01-20,13,4,2,Tuesday,Shadwell,Other Animal Assistance,Fox,1,1,295,295,295,E1W,Tower Hamlets,E09000030,Shadwell,E05009332,Glamis Road,51.510817106,-0.0499381101,Day Care/Drop In Centre,Non Residential,Person,Fox Trapped,False
20150120134700,2015-01-20 13:47:00,2015,2014/15,2015-01-20,13,4,2,Tuesday,Southgate,Other Animal Assistance,Cat,1,1,295,295,295,N14,Enfield,E09000010,Arnos Grove,E05013672,Townsend Avenue,51.626322,-0.1253355417,House - Single Occupancy ,Dwelling,Person,Cat Trapped In Chimney,True
20150122031000,2015-01-22 03:10:00,2015,2014/15,2015-01-22,3,4,4,Thursday,Hammersmith,Other Animal Assistance,Fox,1,1,295,295,295,W14,Hammersmith And Fulham,E09000013,Addison,E05013733,Addison Gardens,51.5008662339,-0.2180478402,Railings,Outdoor Structure,Person,Fox Trapped By Its Hips In Wrought Iron Gate,False
20150123081200,2015-01-23 08:12:00,2015,2014/15,2015-01-23,8,4,5,Friday,Addington,Other Animal Assistance,Horse,2,3,295,885,1770,BR4,Bromley,E09000006,Hayes & Coney Hall,E05013998,Gates Green Road,51.363552198,0.0180117707,Agricultural Equipment ,Outdoor Structure,Person,Horse With Leg Trapped In Harrow,False
20150123214200,2015-01-23 21:42:00,2015,2014/15,2015-01-23,21,4,5,Friday,Poplar,Animal Rescue From Below Ground,Cat,1,2,295,590,590,E14,Tower Hamlets,E09000030,Poplar,E05009328,Cottage Street,51.511006,-0.015357,Purpose Built Flats/Maisonettes - 4 To 9 Storeys ,Dwelling,Person,Cat Trapped Under Floorboards,True
20150124001500,2015-01-24 00:15:00,2015,2014/15,2015-01-24,0,4,6,Saturday,Poplar,Animal Rescue From Below Ground,Cat,1,2,295,590,590,E14,Tower Hamlets,E09000030,Poplar,E05009328,Cottage Street,51.5106742541,0.0011020309,Purpose Built Flats/Maisonettes - 4 To 9 Storeys ,Dwelling,Person,Cat Trapped Under Floorboards,True
20150125002800,2015-01-25 00:28:00,2015,2014/15,2015-01-25,0,4,7,Sunday,Hendon,Other Animal Assistance,Other Domestic Animal,1,1,295,295,295,NW9,Barnet,E09000003,Colindale South,E05013633,Sheaveshill Avenue,51.5935899985,-0.2474091762,Fence,Outdoor Structure,Person,Small Animal Rescue,False
20150127093500,2015-01-27 09:35:00,2015,2014/15,2015-01-27,9,5,2,Tuesday,Stratford,Other Animal Assistance,Cat,1,1,295,295,295,E12,Newham,E09000025,Manor Park,E05013916,Carlyle Road,51.547048,0.043482,House - Single Occupancy ,Dwelling,Person,Cat Trapped Between Two Walls,True
20150128092500,2015-01-28 09:25:00,2015,2014/15,2015-01-28,9,5,3,Wednesday,Edmonton,Animal Rescue From Height,Cat,1,1,295,295,295,N9,Enfield,E09000010,Haselbury,E05013682,Hydefield Court,51.6175948471,-0.0699616203,Purpose Built Flats/Maisonettes - 4 To 9 Storeys ,Dwelling,Person,Cat Stuck Behind Wall,True
20150128172800,2015-01-28 17:28:00,2015,2014/15,2015-01-28,17,5,3,Wednesday,Surbiton,Other Animal Assistance,Dog,1,4,295,1180,1180,KT9,Kingston Upon Thames,E09000021,Hook & Chessington North,E05013935,Moor Lane,51.3624684342,-0.2886244672,Hedge,Outdoor,Fire Brigade,Dog Trapped In Fox Hole At The Side Of Pub Hse,False
20150129092900,2015-01-29 09:29:00,2015,2014/15,2015-01-29,9,5,4,Thursday,Barking,Animal Rescue From Height,Other Domestic Animal,1,1,295,295,295,IG11,Barking And Dagenham,E09000002,Gascoigne,E05014061,Greatfields Road,51.5300793802,0.0874639299,Tree Scrub ,Outdoor,Person,Animal In Precarious Position,False
20150129100800,2015-01-29 10:08:00,2015,2014/15,2015-01-29,10,5,4,Thursday,Erith,Animal Rescue From Water,Horse,2,7,295,2065,4130,DA8,Bexley,E09000004,Slade Green & Northend,E05011231,Moat Lane,51.4681420411,0.1973745487,"Grassland, Pasture, Grazing Etc ",Outdoor,Fire Brigade,Horse Stuck In Mud,False
20150201103900,2015-02-01 10:39:00,2015,2014/15,2015-02-01,10,5,7,Sunday,Euston,Animal Rescue From Height,Bird,1,1,295,295,295,WC1E,Camden,E09000007,Bloomsbury,E05013653,Huntley Street,51.5227735583,-0.1342616385,Animal Harm Outdoors,Outdoor,Person,Crow Trapped In Netting,False
20150202105100,2015-02-02 10:51:00,2015,2014/15,2015-02-02,10,6,1,Monday,Eltham,Animal Rescue From Height,Cat,1,1,295,295,295,SE9,Greenwich,E09000011,Middle Park & Horn Park,E05014085,Churchbury Road,51.4451419926,0.0347584766,Tree Scrub ,Outdoor,Person,Assist Rspca Inspector With Cat Up Tree,False
